No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
24003,2015,11,26,2,4.0,7.0,4.0,9.0,600.0,54.0,-8.9,1030.0,-21.0,0.0,NW,5.6,Wanshouxigong
24004,2015,11,26,3,7.0,7.0,5.0,9.0,600.0,54.0,-9.0,1029.8,-20.8,0.0,NNW,4.5,Wanshouxigong
24005,2015,11,26,4,6.0,6.0,4.0,11.0,700.0,49.0,-9.0,1029.1,-20.8,0.0,NNW,4.5,Wanshouxigong
24006,2015,11,26,5,4.0,5.0,5.0,15.0,700.0,50.0,-9.5,1029.2,-21.2,0.0,NW,4.4,Wanshouxigong
24007,2015,11,26,6,11.0,11.0,7.0,20.0,700.0,46.0,-9.6,1029.1,-21.3,0.0,NNW,3.3,Wanshouxigong
24008,2015,11,26,7,9.0,14.0,8.0,29.0,800.0,38.0,-9.7,1029.4,-20.8,0.0,NNW,3.5,Wanshouxigong
24009,2015,11,26,8,11.0,19.0,9.0,33.0,900.0,34.0,-9.2,1030.2,-20.1,0.0,N,4.0,Wanshouxigong
24010,2015,11,26,9,13.0,25.0,10.0,28.0,1000.0,39.0,-8.3,1030.7,-19.5,0.0,NNE,2.2,Wanshouxigong
24011,2015,11,26,10,15.0,28.0,11.0,26.0,1000.0,43.0,-6.9,1030.1,-19.5,0.0,N,3.7,Wanshouxigong
24012,2015,11,26,11,12.0,19.0,10.0,19.0,900.0,51.0,-5.9,1029.5,-18.6,0.0,N,3.6,Wanshouxigong
24013,2015,11,26,12,13.0,17.0,9.0,17.0,800.0,54.0,-5.1,1028.6,-18.2,0.0,NNW,4.1,Wanshouxigong
24014,2015,11,26,13,10.0,14.0,8.0,16.0,700.0,57.0,-3.8,1027.7,-17.1,0.0,NW,2.8,Wanshouxigong
24015,2015,11,26,14,12.0,13.0,6.0,15.0,600.0,59.0,-2.8,1027.1,-16.5,0.0,NW,2.0,Wanshouxigong
24016,2015,11,26,15,13.0,13.0,6.0,19.0,500.0,56.0,-2.6,1026.4,-17.4,0.0,NNW,3.3,Wanshouxigong
24017,2015,11,26,16,25.0,30.0,9.0,35.0,700.0,43.0,-2.6,1026.2,-17.1,0.0,WNW,2.1,Wanshouxigong
24018,2015,11,26,17,60.0,84.0,27.0,65.0,1200.0,24.0,-3.6,1026.0,-16.9,0.0,WNW,1.4,Wanshouxigong
24019,2015,11,26,18,61.0,81.0,19.0,71.0,1200.0,15.0,-4.4,1026.3,-14.0,0.0,WSW,1.8,Wanshouxigong
24020,2015,11,26,19,60.0,80.0,19.0,70.0,1200.0,15.0,-5.1,1026.1,-13.9,0.0,WSW,1.9,Wanshouxigong
24021,2015,11,26,20,92.0,108.0,21.0,73.0,1500.0,16.0,-5.4,1025.7,-14.0,0.0,WSW,2.1,Wanshouxigong
24022,2015,11,26,21,118.0,136.0,32.0,87.0,1900.0,6.0,-5.7,1025.6,-13.3,0.0,W,1.4,Wanshouxigong
24023,2015,11,26,22,129.0,146.0,40.0,86.0,2100.0,6.0,-5.6,1025.5,-13.2,0.0,WSW,1.8,Wanshouxigong
24024,2015,11,26,23,139.0,150.0,46.0,85.0,2200.0,6.0,-5.8,1025.3,-13.2,0.0,WSW,1.9,Wanshouxigong
24025,2015,11,27,0,153.0,158.0,56.0,87.0,2300.0,7.0,-5.3,1024.7,-12.9,0.0,W,1.9,Wanshouxigong
24026,2015,11,27,1,175.0,177.0,65.0,88.0,2600.0,8.0,-4.7,1024.5,-11.9,0.0,WSW,2.1,Wanshouxigong
24027,2015,11,27,2,182.0,182.0,73.0,85.0,2400.0,8.0,-4.8,1023.9,-12.5,0.0,SW,1.9,Wanshouxigong
24028,2015,11,27,3,184.0,184.0,81.0,84.0,2400.0,8.0,-4.7,1023.3,-12.2,0.0,WSW,1.5,Wanshouxigong
24029,2015,11,27,4,200.0,200.0,89.0,82.0,2400.0,8.0,-6.5,1022.3,-10.7,0.0,ENE,1.1,Wanshouxigong
24030,2015,11,27,5,220.0,220.0,80.0,79.0,2800.0,9.0,-7.4,1022.3,-11.4,0.0,ENE,1.8,Wanshouxigong
24031,2015,11,27,6,234.0,234.0,71.0,75.0,3300.0,9.0,-7.4,1022.0,-11.1,0.0,ENE,1.7,Wanshouxigong
24032,2015,11,27,7,237.0,237.0,72.0,76.0,3700.0,9.0,-7.2,1021.8,-10.7,0.0,NE,0.9,Wanshouxigong
24033,2015,11,27,8,251.0,251.0,66.0,71.0,4100.0,9.0,-6.9,1022.0,-10.4,0.0,ENE,1.1,Wanshouxigong
24034,2015,11,27,9,277.0,277.0,72.0,73.0,4200.0,11.0,-6.1,1022.2,-10.3,0.0,ENE,1.5,Wanshouxigong
24035,2015,11,27,10,294.0,299.0,77.0,,4400.0,12.0,-5.7,1022.0,-10.3,0.0,ENE,1.6,Wanshouxigong
24036,2015,11,27,11,209.0,223.0,40.0,93.0,,10.0,-4.7,1021.8,-10.1,0.0,NE,1.7,Wanshouxigong
24037,2015,11,27,12,210.0,222.0,35.0,98.0,3800.0,10.0,-3.6,1020.9,-9.6,0.0,ESE,1.7,Wanshouxigong
24038,2015,11,27,13,223.0,238.0,32.0,107.0,4300.0,11.0,-3.0,1020.0,-9.7,0.0,NE,1.5,Wanshouxigong
24039,2015,11,27,14,249.0,270.0,32.0,115.0,4000.0,10.0,-3.1,1019.5,-10.0,0.0,ENE,1.4,Wanshouxigong
24040,2015,11,27,15,329.0,358.0,44.0,117.0,3900.0,10.0,-2.6,1019.4,-8.9,0.0,ESE,1.5,Wanshouxigong
24041,2015,11,27,16,341.0,370.0,50.0,113.0,3700.0,9.0,-2.7,1019.9,-8.8,0.0,E,1.3,Wanshouxigong
24042,2015,11,27,17,352.0,376.0,49.0,115.0,3600.0,8.0,-3.6,1020.5,-9.0,0.0,E,0.9,Wanshouxigong
24043,2015,11,27,18,339.0,350.0,54.0,116.0,3400.0,7.0,-4.5,1021.3,-8.8,0.0,ESE,0.7,Wanshouxigong
24044,2015,11,27,19,300.0,300.0,51.0,112.0,3100.0,5.0,-5.3,1022.0,-8.2,0.0,ESE,0.5,Wanshouxigong
24045,2015,11,27,20,302.0,302.0,50.0,105.0,3200.0,6.0,-5.4,1022.4,-8.3,0.0,ENE,0.9,Wanshouxigong
24046,2015,11,27,21,294.0,294.0,50.0,104.0,3400.0,6.0,-4.1,1023.0,-7.5,0.0,NE,1.3,Wanshouxigong
24047,2015,11,27,22,312.0,312.0,52.0,104.0,3800.0,7.0,-3.9,1023.3,-7.2,0.0,NE,1.1,Wanshouxigong
24048,2015,11,27,23,325.0,325.0,51.0,102.0,3800.0,6.0,-3.7,1023.7,-7.1,0.0,ENE,0.9,Wanshouxigong
24049,2015,11,28,0,277.0,277.0,56.0,113.0,3900.0,7.0,-3.4,1024.0,-7.2,0.0,NE,1.1,Wanshouxigong
24050,2015,11,28,1,288.0,288.0,49.0,113.0,3800.0,7.0,-2.7,1023.8,-6.5,0.0,NE,1.3,Wanshouxigong
24051,2015,11,28,2,262.0,262.0,47.0,110.0,3600.0,7.0,-2.7,1023.9,-6.7,0.0,NE,1.1,Wanshouxigong
24052,2015,11,28,3,266.0,266.0,55.0,110.0,4100.0,9.0,-3.1,1023.9,-7.1,0.0,ENE,1.8,Wanshouxigong
24053,2015,11,28,4,281.0,281.0,53.0,107.0,4300.0,13.0,-3.3,1023.5,-6.9,0.0,ESE,0.7,Wanshouxigong
24054,2015,11,28,5,232.0,232.0,48.0,97.0,2900.0,11.0,-3.8,1023.4,-7.2,0.0,E,0.7,Wanshouxigong
24055,2015,11,28,6,217.0,217.0,45.0,97.0,3000.0,11.0,-3.8,1023.7,-7.4,0.0,E,0.8,Wanshouxigong
24056,2015,11,28,7,212.0,212.0,42.0,97.0,3000.0,11.0,-3.4,1024.6,-7.7,0.0,ENE,1.0,Wanshouxigong
24057,2015,11,28,8,252.0,252.0,44.0,100.0,4000.0,13.0,-3.3,1025.5,-7.3,0.0,ENE,0.9,Wanshouxigong
24058,2015,11,28,9,352.0,363.0,58.0,108.0,5700.0,17.0,-2.6,1026.3,-7.0,0.0,ESE,0.5,Wanshouxigong
24059,2015,11,28,10,387.0,414.0,65.0,112.0,5900.0,16.0,-2.0,1026.7,-6.4,0.0,ESE,2.0,Wanshouxigong
24060,2015,11,28,11,400.0,420.0,57.0,111.0,5800.0,15.0,-1.8,1026.8,-6.6,0.0,E,1.3,Wanshouxigong
24061,2015,11,28,12,423.0,435.0,54.0,123.0,6000.0,15.0,-1.3,1026.3,-6.1,0.0,E,1.5,Wanshouxigong
24062,2015,11,28,13,427.0,434.0,47.0,128.0,5600.0,15.0,-0.7,1025.3,-6.1,0.0,ENE,1.7,Wanshouxigong
24063,2015,11,28,14,372.0,372.0,43.0,114.0,4400.0,17.0,-0.6,1024.6,-6.6,0.0,ENE,2.2,Wanshouxigong
24064,2015,11,28,15,310.0,310.0,44.0,107.0,3700.0,16.0,-0.6,1024.7,-6.2,0.0,E,1.8,Wanshouxigong
24065,2015,11,28,16,291.0,291.0,57.0,100.0,3900.0,17.0,-1.0,1024.9,-5.4,0.0,E,1.8,Wanshouxigong
24066,2015,11,28,17,291.0,291.0,59.0,106.0,4500.0,11.0,-1.3,1025.0,-5.2,0.0,E,1.9,Wanshouxigong
24067,2015,11,28,18,267.0,267.0,70.0,108.0,5000.0,9.0,-1.4,1025.0,-5.1,0.0,E,1.2,Wanshouxigong
24068,2015,11,28,19,256.0,256.0,78.0,105.0,5700.0,9.0,-1.8,1025.2,-5.0,0.0,ENE,1.0,Wanshouxigong
24069,2015,11,28,20,267.0,267.0,81.0,106.0,6000.0,10.0,-2.5,1025.7,-4.7,0.0,NE,0.6,Wanshouxigong
24070,2015,11,28,21,275.0,275.0,84.0,107.0,6200.0,10.0,-3.0,1025.4,-4.3,0.0,E,1.1,Wanshouxigong
24071,2015,11,28,22,260.0,260.0,87.0,107.0,5800.0,8.0,-2.0,1024.9,-4.2,0.0,ENE,1.3,Wanshouxigong
24072,2015,11,28,23,270.0,270.0,86.0,109.0,6000.0,10.0,-2.0,1024.4,-3.7,0.0,E,0.6,Wanshouxigong
24073,2015,11,29,0,270.0,270.0,83.0,108.0,5800.0,9.0,-1.8,1024.1,-3.8,0.0,ENE,1.1,Wanshouxigong
24074,2015,11,29,1,263.0,263.0,80.0,109.0,6200.0,8.0,-1.0,1023.7,-3.0,0.0,ENE,0.9,Wanshouxigong
24075,2015,11,29,2,283.0,283.0,80.0,106.0,6600.0,11.0,-0.9,1023.6,-2.9,0.0,NE,1.1,Wanshouxigong
24076,2015,11,29,3,300.0,300.0,87.0,104.0,7000.0,13.0,-1.2,1023.1,-3.2,0.0,E,0.6,Wanshouxigong
24077,2015,11,29,4,283.0,283.0,83.0,103.0,6500.0,12.0,-1.8,1022.5,-3.4,0.0,E,0.9,Wanshouxigong
24078,2015,11,29,5,273.0,273.0,74.0,100.0,6000.0,10.0,-2.5,1022.1,-4.1,0.0,ENE,1.2,Wanshouxigong
24079,2015,11,29,6,262.0,262.0,70.0,99.0,5800.0,10.0,-3.5,1021.8,-4.6,0.0,ENE,1.0,Wanshouxigong
24080,2015,11,29,7,256.0,256.0,49.0,96.0,5700.0,9.0,-4.6,1022.1,-5.1,0.0,W,0.2,Wanshouxigong
24081,2015,11,29,8,247.0,247.0,44.0,94.0,5600.0,10.0,-4.5,1022.5,-4.6,0.0,SW,0.0,Wanshouxigong
24082,2015,11,29,9,241.0,241.0,56.0,93.0,5300.0,10.0,-2.6,1022.7,-3.9,0.0,ENE,1.5,Wanshouxigong
24083,2015,11,29,10,244.0,244.0,69.0,94.0,5300.0,12.0,-0.9,1023.0,-3.9,0.0,ENE,1.7,Wanshouxigong
24084,2015,11,29,11,254.0,254.0,68.0,102.0,5700.0,14.0,0.8,1022.5,-4.8,0.0,N,1.4,Wanshouxigong
24085,2015,11,29,12,258.0,258.0,67.0,104.0,5300.0,17.0,1.9,1021.8,-3.6,0.0,ENE,1.8,Wanshouxigong
24086,2015,11,29,13,252.0,252.0,63.0,105.0,4800.0,21.0,3.6,1021.0,-3.5,0.0,NNE,1.7,Wanshouxigong
24087,2015,11,29,14,241.0,241.0,56.0,109.0,4500.0,22.0,5.4,1020.5,-2.7,0.0,NE,1.6,Wanshouxigong
24088,2015,11,29,15,191.0,191.0,46.0,95.0,3400.0,25.0,5.4,1020.8,-2.9,0.0,ENE,1.4,Wanshouxigong
24089,2015,11,29,16,170.0,170.0,37.0,98.0,3300.0,17.0,5.3,1021.2,-2.5,0.0,ESE,1.1,Wanshouxigong
24090,2015,11,29,17,305.0,331.0,36.0,163.0,6500.0,11.0,2.4,1021.6,-2.7,0.0,ESE,0.7,Wanshouxigong
24091,2015,11,29,18,380.0,404.0,42.0,175.0,6900.0,11.0,0.9,1022.4,-2.5,0.0,ENE,1.6,Wanshouxigong
24092,2015,11,29,19,374.0,393.0,41.0,155.0,7100.0,11.0,-0.6,1022.8,-2.7,0.0,E,1.1,Wanshouxigong
24093,2015,11,29,20,386.0,386.0,33.0,143.0,6700.0,11.0,-1.1,1022.9,-2.5,0.0,W,0.9,Wanshouxigong
24094,2015,11,29,21,397.0,397.0,24.0,134.0,6600.0,11.0,-2.0,1023.3,-2.6,0.0,WNW,1.0,Wanshouxigong
24095,2015,11,29,22,414.0,414.0,28.0,135.0,6800.0,11.0,-2.8,1023.3,-3.1,0.0,SW,0.2,Wanshouxigong
24096,2015,11,29,23,403.0,403.0,22.0,131.0,6600.0,11.0,-2.7,1023.3,-3.0,0.0,WSW,0.7,Wanshouxigong
24097,2015,11,30,0,381.0,381.0,17.0,129.0,7200.0,11.0,-3.2,1023.2,-3.5,0.0,NNE,0.8,Wanshouxigong
24098,2015,11,30,1,368.0,368.0,14.0,121.0,7300.0,11.0,-3.1,1023.2,-3.2,0.0,SW,0.2,Wanshouxigong
24099,2015,11,30,2,377.0,377.0,14.0,118.0,7800.0,12.0,-3.7,1023.1,-3.8,0.0,E,1.0,Wanshouxigong
24100,2015,11,30,3,331.0,331.0,13.0,106.0,7200.0,12.0,-3.3,1022.9,-4.6,0.0,ENE,0.8,Wanshouxigong
24101,2015,11,30,4,100.0,100.0,13.0,67.0,2500.0,5.0,-3.8,1022.6,-4.5,0.0,N,0.8,Wanshouxigong
24102,2015,11,30,5,52.0,52.0,12.0,56.0,1500.0,5.0,-4.2,1022.3,-5.9,0.0,ENE,1.6,Wanshouxigong
24103,2015,11,30,6,40.0,40.0,10.0,56.0,1400.0,5.0,-4.1,1022.2,-5.8,0.0,NE,1.3,Wanshouxigong
24104,2015,11,30,7,49.0,49.0,9.0,57.0,1700.0,6.0,-4.8,1022.3,-5.6,0.0,NE,1.1,Wanshouxigong
24105,2015,11,30,8,76.0,76.0,11.0,63.0,2500.0,7.0,-3.7,1022.6,-3.8,0.0,ENE,1.0,Wanshouxigong
24106,2015,11,30,9,174.0,174.0,18.0,83.0,4300.0,11.0,-3.0,1023.1,-3.4,0.0,E,0.9,Wanshouxigong
24107,2015,11,30,10,310.0,316.0,20.0,111.0,6000.0,13.0,-2.2,1023.0,-2.9,0.0,NE,1.1,Wanshouxigong
24108,2015,11,30,11,433.0,436.0,24.0,141.0,6900.0,13.0,-1.7,1022.5,-2.5,0.0,E,2.0,Wanshouxigong
24109,2015,11,30,12,557.0,557.0,48.0,171.0,7000.0,15.0,-1.1,1021.6,-2.2,0.0,E,1.6,Wanshouxigong
24110,2015,11,30,13,592.0,592.0,70.0,180.0,7100.0,19.0,-0.3,1020.4,-1.9,0.0,E,1.5,Wanshouxigong
24111,2015,11,30,14,646.0,646.0,69.0,192.0,7400.0,20.0,0.0,1019.5,-1.6,0.0,E,2.0,Wanshouxigong
24112,2015,11,30,15,687.0,704.0,57.0,206.0,8300.0,16.0,0.4,1019.1,-1.5,0.0,ENE,1.3,Wanshouxigong
24113,2015,11,30,16,687.0,704.0,44.0,199.0,8700.0,11.0,0.2,1018.9,-1.7,0.0,ENE,1.4,Wanshouxigong
24114,2015,11,30,17,664.0,675.0,33.0,187.0,8800.0,11.0,-0.5,1018.8,-1.6,0.0,ENE,1.1,Wanshouxigong
24115,2015,11,30,18,669.0,675.0,25.0,183.0,8900.0,11.0,-1.2,1019.0,-1.8,0.0,ENE,1.1,Wanshouxigong
24116,2015,11,30,19,664.0,680.0,25.0,180.0,9400.0,10.0,-1.6,1019.2,-1.7,0.0,ENE,0.7,Wanshouxigong
24117,2015,11,30,20,618.0,618.0,33.0,182.0,9100.0,9.0,-1.5,1019.2,-1.5,0.0,NE,1.0,Wanshouxigong
24118,2015,11,30,21,507.0,507.0,44.0,164.0,9300.0,8.0,-1.6,1019.5,-1.6,0.0,NE,0.6,Wanshouxigong
24119,2015,11,30,22,475.0,475.0,43.0,154.0,9500.0,8.0,-1.9,1019.2,-1.9,0.0,E,0.6,Wanshouxigong
24120,2015,11,30,23,462.0,462.0,38.0,151.0,9200.0,8.0,-1.4,1019.3,-1.4,0.0,ESE,1.1,Wanshouxigong
24121,2015,12,1,0,455.0,455.0,29.0,147.0,9200.0,8.0,-1.2,1018.7,-1.3,0.0,ENE,0.9,Wanshouxigong
24122,2015,12,1,1,477.0,477.0,31.0,147.0,9500.0,9.0,-0.8,1018.3,-0.9,0.0,NE,1.0,Wanshouxigong
24123,2015,12,1,2,459.0,459.0,47.0,142.0,9400.0,9.0,-0.8,1017.6,-0.8,0.0,E,1.1,Wanshouxigong
24124,2015,12,1,3,512.0,512.0,56.0,155.0,9700.0,10.0,-0.7,1017.3,-0.8,0.0,NE,0.8,Wanshouxigong
24125,2015,12,1,4,513.0,513.0,62.0,157.0,9600.0,10.0,-0.4,1016.3,-0.7,0.0,E,1.0,Wanshouxigong
24126,2015,12,1,5,517.0,517.0,49.0,143.0,,11.0,-0.8,1016.0,-1.2,0.0,ESE,1.3,Wanshouxigong
24127,2015,12,1,6,565.0,565.0,37.0,142.0,,13.0,-0.8,1015.9,-1.4,0.0,ESE,0.6,Wanshouxigong
24128,2015,12,1,7,627.0,627.0,36.0,151.0,,14.0,-0.7,1016.1,-1.1,0.0,E,0.7,Wanshouxigong
24129,2015,12,1,8,608.0,608.0,37.0,154.0,,13.0,-0.4,1015.5,-0.8,0.0,ESE,0.9,Wanshouxigong
24130,2015,12,1,9,595.0,595.0,38.0,154.0,,12.0,0.2,1015.9,-0.2,0.0,SSE,0.7,Wanshouxigong
24131,2015,12,1,10,583.0,583.0,43.0,158.0,,11.0,0.4,1016.0,-0.2,0.0,SE,0.5,Wanshouxigong
24132,2015,12,1,11,631.0,636.0,40.0,155.0,,13.0,0.4,1015.3,0.1,0.0,E,1.0,Wanshouxigong
24133,2015,12,1,12,690.0,690.0,41.0,159.0,,13.0,0.3,1014.6,0.2,0.0,E,1.1,Wanshouxigong
24134,2015,12,1,13,625.0,625.0,42.0,129.0,9100.0,11.0,0.2,1013.5,0.1,0.0,E,1.6,Wanshouxigong
24135,2015,12,1,14,444.0,444.0,43.0,93.0,6300.0,8.0,0.3,1013.4,0.2,0.0,E,1.2,Wanshouxigong
24136,2015,12,1,15,354.0,354.0,44.0,82.0,5300.0,7.0,0.4,1012.9,0.3,0.0,SE,1.1,Wanshouxigong
24137,2015,12,1,16,322.0,322.0,46.0,80.0,5400.0,7.0,0.6,1013.1,0.5,0.0,SE,0.8,Wanshouxigong
24138,2015,12,1,17,325.0,325.0,42.0,81.0,5600.0,7.0,0.6,1014.1,0.3,0.0,ESE,1.0,Wanshouxigong
24139,2015,12,1,18,353.0,353.0,42.0,91.0,5800.0,7.0,0.4,1014.6,0.4,0.0,E,1.3,Wanshouxigong
24140,2015,12,1,19,360.0,360.0,43.0,94.0,5800.0,8.0,0.5,1015.0,0.5,0.0,N,0.5,Wanshouxigong
24141,2015,12,1,20,384.0,384.0,40.0,103.0,5900.0,7.0,0.1,1015.4,0.1,0.0,SE,1.1,Wanshouxigong
24142,2015,12,1,21,370.0,370.0,42.0,102.0,5600.0,7.0,0.6,1015.6,0.0,0.0,WSW,2.4,Wanshouxigong
24143,2015,12,1,22,370.0,370.0,40.0,105.0,5400.0,7.0,0.1,1015.8,-0.6,0.0,W,3.6,Wanshouxigong
24144,2015,12,1,23,325.0,325.0,34.0,94.0,5500.0,7.0,1.3,1016.1,-4.0,0.0,W,2.4,Wanshouxigong
24145,2015,12,2,0,203.0,203.0,29.0,68.0,3400.0,11.0,3.0,1016.4,-10.0,0.0,WNW,4.9,Wanshouxigong
24146,2015,12,2,1,17.0,17.0,10.0,13.0,700.0,42.0,2.8,1016.6,-9.8,0.0,NW,4.4,Wanshouxigong
24147,2015,12,2,2,,,,,,,2.4,1017.2,-10.2,0.0,NW,3.0,Wanshouxigong
24148,2015,12,2,3,,,,,,,2.6,1017.0,-11.0,0.0,WNW,4.3,Wanshouxigong
24149,2015,12,2,4,,,,,,,2.3,1016.7,-11.6,0.0,WNW,4.3,Wanshouxigong
24150,2015,12,2,5,10.0,10.0,7.0,32.0,800.0,28.0,1.3,1016.8,-12.2,0.0,NW,3.7,Wanshouxigong
24151,2015,12,2,6,3.0,5.0,6.0,32.0,800.0,28.0,0.8,1017.1,-12.3,0.0,NW,2.8,Wanshouxigong
24152,2015,12,2,7,3.0,5.0,5.0,29.0,600.0,29.0,0.8,1017.6,-13.0,0.0,NW,3.9,Wanshouxigong
24153,2015,12,2,8,14.0,14.0,5.0,31.0,600.0,26.0,1.0,1017.9,-12.8,0.0,WNW,4.1,Wanshouxigong
24154,2015,12,2,9,6.0,6.0,4.0,19.0,500.0,38.0,2.0,1017.6,-12.6,0.0,NW,4.1,Wanshouxigong
24155,2015,12,2,10,3.0,5.0,3.0,11.0,400.0,47.0,2.7,1016.8,-13.2,0.0,WNW,5.1,Wanshouxigong
24156,2015,12,2,11,5.0,5.0,3.0,10.0,400.0,50.0,3.1,1016.0,-13.3,0.0,WNW,6.9,Wanshouxigong
24157,2015,12,2,12,3.0,5.0,4.0,10.0,400.0,51.0,3.5,1015.4,-12.9,0.0,WNW,6.2,Wanshouxigong
24158,2015,12,2,13,,,3.0,11.0,400.0,50.0,3.2,1015.1,-13.6,0.0,WNW,7.3,Wanshouxigong
24159,2015,12,2,14,,5.0,2.0,10.0,300.0,52.0,3.1,1015.1,-12.8,0.0,NW,5.6,Wanshouxigong
24160,2015,12,2,15,3.0,5.0,2.0,11.0,300.0,50.0,2.7,1015.4,-12.0,0.0,NW,4.9,Wanshouxigong
24161,2015,12,2,16,3.0,5.0,2.0,17.0,300.0,44.0,2.3,1015.5,-12.7,0.0,NW,6.2,Wanshouxigong
24162,2015,12,2,17,3.0,5.0,2.0,21.0,400.0,39.0,1.9,1015.8,-13.1,0.0,NW,5.0,Wanshouxigong
24163,2015,12,2,18,9.0,9.0,2.0,17.0,400.0,44.0,1.5,1016.3,-14.6,0.0,WNW,5.9,Wanshouxigong
24164,2015,12,2,19,3.0,5.0,2.0,18.0,400.0,40.0,1.0,1016.9,-16.0,0.0,NW,7.3,Wanshouxigong
24165,2015,12,2,20,6.0,6.0,2.0,13.0,400.0,45.0,0.6,1016.7,-15.9,0.0,NW,6.8,Wanshouxigong
24166,2015,12,2,21,11.0,11.0,2.0,15.0,400.0,43.0,0.4,1016.7,-15.2,0.0,NW,6.3,Wanshouxigong
24167,2015,12,2,22,8.0,8.0,2.0,13.0,400.0,44.0,0.0,1016.4,-14.8,0.0,NW,4.3,Wanshouxigong
24168,2015,12,2,23,3.0,5.0,2.0,10.0,400.0,47.0,-0.6,1016.4,-16.1,0.0,WNW,5.0,Wanshouxigong
24169,2015,12,3,0,7.0,7.0,2.0,7.0,400.0,50.0,-0.8,1016.1,-16.3,0.0,NW,8.0,Wanshouxigong
24170,2015,12,3,1,6.0,6.0,2.0,7.0,400.0,49.0,-0.2,1016.0,-14.6,0.0,WNW,8.4,Wanshouxigong
24171,2015,12,3,2,3.0,5.0,2.0,8.0,400.0,48.0,-0.6,1016.4,-15.3,0.0,WNW,5.3,Wanshouxigong
24172,2015,12,3,3,3.0,5.0,2.0,9.0,400.0,47.0,-0.8,1016.2,-14.7,0.0,NW,7.9,Wanshouxigong
24173,2015,12,3,4,3.0,5.0,2.0,8.0,400.0,49.0,-1.1,1016.6,-14.3,0.0,NW,7.1,Wanshouxigong
24174,2015,12,3,5,3.0,5.0,2.0,8.0,400.0,48.0,-2.0,1016.7,-14.8,0.0,WNW,5.3,Wanshouxigong
24175,2015,12,3,6,4.0,5.0,3.0,9.0,400.0,47.0,-2.2,1016.8,-15.3,0.0,NW,5.5,Wanshouxigong
24176,2015,12,3,7,4.0,5.0,3.0,14.0,400.0,41.0,-2.3,1017.3,-15.4,0.0,NW,4.5,Wanshouxigong
24177,2015,12,3,8,7.0,7.0,4.0,19.0,500.0,34.0,-1.9,1018.6,-15.0,0.0,NW,5.1,Wanshouxigong
24178,2015,12,3,9,9.0,9.0,4.0,18.0,500.0,35.0,-1.0,1018.9,-14.9,0.0,NW,5.4,Wanshouxigong
24179,2015,12,3,10,12.0,12.0,3.0,13.0,500.0,42.0,-0.3,1019.0,-15.4,0.0,WNW,6.5,Wanshouxigong
24180,2015,12,3,11,12.0,12.0,4.0,10.0,500.0,48.0,0.0,1019.8,-15.2,0.0,NW,6.0,Wanshouxigong
24181,2015,12,3,12,5.0,5.0,4.0,10.0,500.0,50.0,0.3,1019.8,-15.3,0.0,NW,8.8,Wanshouxigong
24182,2015,12,3,13,9.0,9.0,4.0,8.0,500.0,51.0,0.6,1020.1,-14.6,0.0,NW,6.4,Wanshouxigong
24183,2015,12,3,14,11.0,11.0,5.0,10.0,500.0,52.0,0.5,1020.5,-14.7,0.0,NW,7.4,Wanshouxigong
24184,2015,12,3,15,,5.0,4.0,9.0,500.0,54.0,0.6,1020.9,-15.0,0.0,NW,6.6,Wanshouxigong
24185,2015,12,3,16,,,2.0,12.0,500.0,48.0,0.5,1021.2,-14.7,0.0,NW,6.1,Wanshouxigong
24186,2015,12,3,17,4.0,165.0,2.0,17.0,500.0,46.0,0.0,1021.8,-14.0,0.0,NW,5.6,Wanshouxigong
24187,2015,12,3,18,3.0,102.0,2.0,23.0,600.0,41.0,-0.5,1022.8,-14.1,0.0,WNW,6.4,Wanshouxigong
24188,2015,12,3,19,10.0,73.0,3.0,22.0,600.0,40.0,-0.9,1023.1,-14.5,0.0,NW,6.0,Wanshouxigong
24189,2015,12,3,20,14.0,59.0,3.0,25.0,600.0,38.0,-1.1,1023.9,-14.3,0.0,NW,3.1,Wanshouxigong
24190,2015,12,3,21,12.0,52.0,3.0,21.0,500.0,40.0,-1.2,1023.9,-13.7,0.0,NW,3.3,Wanshouxigong
24191,2015,12,3,22,13.0,48.0,6.0,27.0,700.0,31.0,-1.4,1024.2,-13.9,0.0,NNW,3.1,Wanshouxigong
24192,2015,12,3,23,12.0,42.0,6.0,27.0,600.0,31.0,-1.5,1024.1,-13.7,0.0,N,3.2,Wanshouxigong
24193,2015,12,4,0,15.0,41.0,7.0,33.0,700.0,25.0,-1.8,1024.2,-14.0,0.0,NNW,2.5,Wanshouxigong
24194,2015,12,4,1,15.0,34.0,6.0,34.0,600.0,23.0,-0.7,1023.9,-13.3,0.0,NNW,2.7,Wanshouxigong
24195,2015,12,4,2,15.0,32.0,7.0,33.0,700.0,24.0,-0.7,1024.0,-13.6,0.0,N,2.6,Wanshouxigong
24196,2015,12,4,3,7.0,25.0,6.0,24.0,400.0,31.0,-0.7,1024.2,-13.9,0.0,NNW,2.0,Wanshouxigong
24197,2015,12,4,4,11.0,17.0,6.0,22.0,400.0,29.0,-0.7,1023.7,-13.9,0.0,N,2.4,Wanshouxigong
24198,2015,12,4,5,7.0,16.0,5.0,27.0,500.0,25.0,-1.4,1023.3,-14.2,0.0,N,2.5,Wanshouxigong
